,id,price,price/m,rooms,city,district,street,status,meters,apartment_floors,bathroom,terrace,market,building,material,year,adv_date,upvotes,floor,building_floors,bedroom,balcony
747,747,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
748,748,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
749,749,439000,10183,2,Gdańsk,Łostowice,Poziomkowa,,43.11,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2023,2023-08-03,1,0,3,1,Nie
750,750,576200,9603,3,Gdańsk,Jasień,,Do wykończenia,60.0,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-05-07,0,1,4,1,Tak
751,751,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
752,752,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
753,753,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
754,754,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
755,755,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
756,756,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
757,757,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
758,758,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
759,759,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
760,760,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
761,761,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
762,762,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
763,763,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
764,764,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
765,765,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
766,766,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
767,767,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
768,768,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
769,769,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
770,770,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
771,771,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
772,772,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
773,773,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
774,774,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
775,775,549000,9982,3,Gdynia,Cisowa,Botnicka,Do zamieszkania,55.0,1,1,Nie,Wtórny,Inny,Zróżnicowany,1999,2024-03-14,0,4,4,3,Tak
776,776,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
777,777,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
778,778,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
779,779,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
780,780,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
781,781,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
782,782,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
783,783,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
784,784,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
785,785,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
786,786,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
787,787,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
788,788,3076920,22000,4,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,139.86,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-03-01,10,2,2,1,Nie
789,789,628000,13502,2,Gdańsk,Orunia Górna,Świętokrzyska,,46.51,1,1,Nie,Wtórny,Blok Mieszkalny,Silikat,2017,2024-04-06,0,0,3,1,Tak
790,790,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
791,791,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
792,792,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
793,793,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
794,794,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
795,795,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
796,796,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
797,797,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
798,798,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
799,799,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
800,800,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
801,801,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
802,802,545409,11831,2,Gdynia,Cisowa,ul. Zbożowa 56,,46.1,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,61,5,5,1,Nie
803,803,576200,9603,3,Gdańsk,Jasień,,Do wykończenia,60.0,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-05-07,0,1,4,1,Tak
804,804,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
805,805,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
806,806,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
807,807,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
808,808,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
809,809,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
810,810,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
811,811,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
812,812,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
813,813,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
814,814,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
815,815,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
816,816,541148,11800,2,Gdynia,Cisowa,ul. Zbożowa 56,,45.86,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,31,5,5,1,Nie
817,817,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
818,818,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
819,819,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
820,820,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
821,821,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
822,822,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
823,823,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
824,824,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
825,825,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
826,826,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
827,827,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
828,828,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
830,830,584987,11430,2,Gdynia,Cisowa,ul. Zbożowa 56,,51.18,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,29,3,3,1,Nie
831,831,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
832,832,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
833,833,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
834,834,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
835,835,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
836,836,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
837,837,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
838,838,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
839,839,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
840,840,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
841,841,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
842,842,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
843,843,549000,9982,3,Gdynia,Cisowa,Botnicka,Do zamieszkania,55.0,1,1,Nie,Wtórny,Inny,Zróżnicowany,1999,2024-03-14,0,4,4,3,Tak
844,844,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
845,845,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
846,846,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
847,847,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
848,848,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
849,849,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
850,850,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
851,851,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
852,852,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
853,853,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
854,854,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
855,855,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
856,856,628000,13502,2,Gdańsk,Orunia Górna,Świętokrzyska,,46.51,1,1,Nie,Wtórny,Blok Mieszkalny,Silikat,2017,2024-04-06,0,0,3,1,Tak
857,857,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
858,858,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
859,859,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
860,860,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
861,861,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
862,862,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
863,863,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
864,864,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
865,865,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
866,866,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
867,867,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
868,868,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
869,869,848962,11932,3,Gdynia,Cisowa,ul. Zbożowa 56,,71.15,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,10,4,4,1,Nie
870,870,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
871,871,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
872,872,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
873,873,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
874,874,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
875,875,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
876,876,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
877,877,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
878,878,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
879,879,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
880,880,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
881,881,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
882,882,575000,9615,3,Gdańsk,Jasień,,Do wykończenia,59.8,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-03-06,0,4,4,1,Tak
883,883,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
884,884,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
885,885,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
886,886,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
887,887,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
888,888,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
889,889,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
890,890,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
891,891,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
892,892,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
